MACHINE_ID,FAILURE,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY
879650,1,12600,72854,86209,,2,0,0,118.0696474,0,14,36.05148718,GOVERNMENT
51964,0,12600,67860,103426,CarProd,9,0,0,202.1526339,0,20,18.34752939,Other
73783,0,12600,103960,127384,CarProd,2,0,0,129.0154994,0,25,34.47945476,
620029,0,12600,32742,41299,CarProd,10,,1,170.4071064,7,29,37.80266959,Other
254899,0,12600,25000,37882,TruckPr,8.8,0,0,87.2,2,12,,Other
108233,1,12600,48983,65000,CarProd,5,1,0,58.7,7,23,,Other
771347,0,12600,62493,77141,,13,0,0,266.3331014,0,26,27.0078722,Other
840477,0,12600,55415,74307,TruckPr,29,1,2,198.8467209,0,23,36.83774105,Other
574049,0,12600,58247,72189,TruckPr,30,0,3,198.243176,0,23,35.79425984,Other
936439,0,12600,100590,138649,TruckPr,14,0,0,138.1647046,4,22,34.5987274,GOVERNMENT
203353,0,12600,85335,97094,CarProd,2,0,0,116.086609,1,32,40.84524619,Other
201219,0,12600,83552,107186,TruckPr,21,0,0,128.6602454,4,24,28.72301763,Other
685506,0,12600,37699,59874,TruckPr,22,0,0,114.2359516,0,23,38.68267604,Other
938711,0,12600,76002,94236,CarProd,11,0,0,164.7623042,5,21,39.52570494,Other
956757,0,12600,49986,67896,CarProd,3,0,0,190.1599072,1,17,29.26631718,COMMERCIAL
943374,0,12700,204038,230920,TruckPr,10,0,0,242.9128934,0,22,29.80162732,GOVERNMENT
20414,0,12700,79448,91004,CarProd,20,0,0,227.5073902,10,23,34.46430215,COMMERCIAL
525300,0,12700,149272,176467,TruckPr,7,0,0,191.9044636,1,55,33.90232001,FLEET
729326,0,12700,29471,48362,TruckPr,9,0,0,79.90287141,0,4,36.0206079,Other
639838,0,12700,72760,83604,CarProd,6,2,3,189.9194249,3,29,37.36856046,FLEET
510531,0,12700,,41396,TruckPr,0,0,0,302.8700505,1,8,27.98946659,Other
421565,0,12700,79383,107590,CarProd,5,0,0,78.29927353,2,14,33.5811165,Other
657137,1,12700,30428,47387,CarProd,2,0,0,164.4900213,0,36,38.8741586,GOVERNMENT
749858,0,12700,103034,124116,CarProd,2,0,0,137.4386924,0,25,31.60310093,
197452,0,12700,58293,82594,CarProd,13,0,0,105.050415,0,23,36.70044554,FLEET
327210,0,12700,30061,58714,,29,0,0,230.8801537,0,19,20.6379176,Other
105688,0,12700,27459,38577,TruckPr,16,0,0,72.32957204,0,9,31.60566546,COMMERCIAL
69536,0,12700,77068,98436,TruckPr,7,0,1,148.2880996,0,34,33.46369747,GOVERNMENT
481619,0,12700,130867,201245,TruckPr,0,0,1,340.7953444,0,15,40.16882702,FLEET
955376,0,12700,61840,73541,CarProd,1,0,0,157.8924467,2,35,41.65169171,GOVERNMENT
224186,0,12700,79898,101989,CarProd,9,2,0,214.9964598,1,29,29.30607111,GOVERNMENT
703027,0,12700,105293,121416,,14,0,0,250.0188805,0,16,35.28716643,FLEET
807911,0,12700,60122,93741,CarProd,0,0,0,38.33492385,1,3,42.10934773,Other
504992,0,12700,72164,104220,CarProd,10,0,0,165.4307821,0,13,37.53996336,FLEET
41979,0,12700,48139,64842,CarProd,0,1,0,192.4791522,2,13,26.54684008,Other
608710,0,12700,9038,65969,TruckPr,7,1,1,346.5801028,0,22,13.34721268,Other
840976,0,12700,59440,88690,CarProd,0,0,0,129.1526151,3,11,37.83827353,Other
873223,0,12700,53199,82567,TruckPr,3,0,1,185.3250354,0,13,27.39038041,Other
153200,0,12700,58606,83010,CarProd,1,0,0,125.3258854,3,11,35.99961072,Other
501983,0,12700,159661,183244,CarProd,7,,1,210.1152209,4,26,43.76819178,GOVERNMENT
854868,0,12700,107653,129752,TruckPr,8,0,0,181.0272753,2,32,29.46672103,GOVERNMENT
29375,0,12700,37346,53511,TruckPr,23,0,0,136.9569407,0,22,39.43166373,Other
18250,0,12800,99160,114619,TruckPr,2,0,0,142.2125619,0,22,35.94987705,FLEET
515260,0,12800,66293,92423,TruckPr,27,0,0,169.7238883,1,14,41.23216256,FLEET
142088,0,12800,117391,210072,TruckPr,1,0,0,136.6209694,1,14,27.12488931,GOVERNMENT
642227,0,12800,54546,62906,CarProd,3,0,0,175.5198745,1,16,28.64818571,COMMERCIAL
55444,0,12800,49349,70078,CarProd,9,0,0,240.9080591,0,17,31.75405395,Other
406821,0,12800,56516,78392,TruckPr,0,0,1,195.7233219,0,13,27.33744139,Other
87758,1,12800,40932,72172,CarProd,20,0,0,162.0440104,0,16,37.51836575,Other
954273,0,12800,100241,113073,CarProd,17,0,1,197.2736792,1,15,39.46758845,Other
790994,0,12800,73624,103213,CarProd,10,0,0,201.6508442,0,20,19.55727283,Other
302445,0,12800,,,,,,,,,,25.13244854,
96704,0,12800,,,,,,,,,,24.65967048,
533488,0,12800,206527,227737,TruckPr,11,0,0,225.2013256,0,22,31.12184071,GOVERNMENT
295390,1,12800,54151,83828,CarProd,13,0,0,132.1602699,0,16,23.47742628,Other
142087,1,12800,81030,100333,CarProd,11,0,1,80.14894304,4,29,42.31937039,COMMERCIAL
692708,0,12800,67867,78660,CarProd,3,,,159.8014934,,34,30.01090961,Other
395073,0,12800,48437,65311,CarProd,0,1,0,260.5552362,0,21,29.51628985,Other
381474,1,12800,51800,68000,TruckPr,6,,,,,,,GOVERNMENT
137289,1,12800,111000,124500,CarProd,7,1,0,203.9,2,40,,FARMING
674708,0,12800,76783,95007,CarProd,6,0,0,140.9720223,2,26,42.15361693,COMMERCIAL
555422,0,12800,58592,87002,CarProd,13,0,0,139.5308428,0,24,37.53107709,FLEET
385546,0,12800,11986,48309,TruckPr,23,0,0,265.2270609,0,20,28.49386194,FLEET
585140,0,12800,46043,62531,CarProd,4,0,0,183.9821005,0,13,26.10080257,Other
788375,0,12800,42801,51123,TruckPr,23,0,1,127.839662,0,22,39.38959461,Other
958151,1,12800,67060,83989,CarProd,9,,3,116.4667574,2,24,43.57230751,FLEET
711360,0,12800,91040,114331,CarProd,12,0,0,175.8773501,0,26,34.74718504,Other
70279,0,12800,71531,87256,TruckPr,26,0,0,167.1637357,1,14,40.37613759,FLEET
933908,0,12800,75139,105289,TruckPr,8,0,0,151.8511659,0,35,31.21070474,GOVERNMENT
457617,0,12800,77318,97616,CarProd,6,0,0,125.5348018,2,27,39.46266339,COMMERCIAL
167899,0,12800,85251,114023,CarProd,1,1,2,143.6827959,0,33,31.91327241,GOVERNMENT
622769,0,12800,79151,110583,CarProd,4,0,0,79.3713845,1,13,33.58669163,Other
255063,0,12800,29100,39264,TruckPr,7,0,0,93.39500247,2,12,31.28306102,Other
688684,0,12800,81694,101680,CarProd,0,0,0,159.3541041,1,22,40.1115783,Other
677782,0,12800,68729,90127,TruckPr,23,0,0,163.9892789,1,14,39.42448779,FLEET
480821,0,12900,69770,87000,CarProd,6,0,0,201.9333333,3,19,,Other
779387,1,12900,94000,,CarProd,8,0,1,205.9333333,0,19,,FLEET
244358,0,12900,34655,57787,,31,0,0,244.9953846,0,18,21.4155043,Other
554627,0,12900,64245,83823,CarProd,13,0,0,246.8377195,3,36,40.56013033,FLEET
293675,0,12900,39401,53758,TruckPr,22,0,0,118.6463752,0,23,38.68944062,Other
972489,0,12900,58566,74655,CarProd,5,,,116.7758176,,24,39.97705119,COMMERCIAL
884284,0,12900,105638,112608,CarProd,17,0,2,208.3068822,2,16,39.67790581,Other
623558,0,12900,59191,72716,CarProd,2,0,0,175.170441,1,17,35.55817128,Other
916382,1,12900,29891,76571,TruckPr,2,0,0,29.05867023,3,11,31.45850053,Other
487761,0,12900,151991,179521,TruckPr,6,0,0,186.8053299,0,55,34.19175206,FLEET
469762,0,12900,102905,117694,TruckPr,1,0,0,137.1424731,1,21,35.86546621,FLEET
207306,0,12900,92734,114285,TruckPr,11,0,0,236.0527728,0,24,28.66341681,COMMERCIAL
653007,0,12900,87270,97929,TruckPr,0,0,0,65.10749654,1,20,34.69636554,GOVERNMENT
979677,0,12900,90646,100744,TruckPr,19,0,0,141.2084606,3,23,31.52637971,Other
419671,0,12900,66126,84472,CarProd,2,,,187.1791987,,34,29.99503841,Other
271977,0,12900,67038,110955,CarProd,9,0,0,147.1974137,0,12,37.08598608,FLEET
17863,0,12900,89510,102628,TruckPr,20,0,0,117.8571727,3,24,28.53735409,Other
695796,1,12900,46266,62000,CarProd,7,0,0,77.13333333,5,18,,Other
538354,0,12900,83886,100782,TruckPr,5,0,0,115.076186,1,27,27.97970643,GOVERNMENT
231069,0,12900,31498,42695,TruckPr,14,0,0,55.02158895,0,9,31.99275348,COMMERCIAL
897095,0,12900,149297,177044,TruckPr,4,0,0,205.8739212,0,56,34.97573417,FLEET
63352,1,12900,117900,143433,CarProd,6,0,0,227.9328934,0,35,47.61976353,COMMERCIAL
954166,0,12900,55673,64582,CarProd,4,0,0,163.4166317,0,14,26.98743734,Other
733060,0,12900,88304,122178,CarProd,10,0,0,223.4548548,0,12,41.42995887,FLEET
447111,0,12900,50636,57838,CarProd,0,1,0,187.8253233,1,13,28.81347094,Other
551960,0,12900,52353,62740,CarProd,2,0,0,167.515516,0,13,37.3575814,Other
790262,0,12900,89492,110007,TruckPr,10,0,2,169.1919843,0,28,32.82003727,GOVERNMENT
120023,0,12900,19688,77998,CarProd,20,0,2,407.2611669,0,12,22.83907899,GOVERNMENT
167889,0,12900,70167,90812,TruckPr,25,0,0,177.0806266,2,13,40.22569567,FLEET
581117,0,12900,45215,66162,CarProd,4,0,0,170.7645169,0,14,39.24801492,Other
475844,0,12900,56957,73181,TruckPr,29,1,3,179.096166,1,23,36.39479545,Other
166251,0,12900,56798,71364,CarProd,1,0,0,225.5857631,0,9,33.02128407,Other
747337,0,12900,61031,71550,TruckPr,28,0,2,178.0872568,0,23,34.80242878,Other
91777,0,12900,18106,37881,CarProd,8,0,0,134.3841089,0,10,20.51596186,COMMERCIAL
434968,1,13000,64499,86000,TruckPr,1,0,0,109.4,0,19,,Other
134798,0,13000,15374,59309,TruckPr,6,2,0,355.1312291,1,21,15.82361555,Other
265976,0,13000,27787,44901,CarProd,8,,1,166.7262772,7,28,38.35512561,Other
474931,0,13000,81972,102295,TruckPr,5,0,0,107.4206093,0,26,24.72083108,GOVERNMENT
348942,0,13000,,28981,TruckPr,28,0,0,203.902855,0,4,25.7409307,
869627,0,13000,61509,77065,CarProd,6,0,0,172.8544902,2,17,35.39086131,Other
398653,0,13000,80587,110064,CarProd,6,0,0,85.00919673,1,13,33.99003975,Other
250583,0,13000,72931,96803,CarProd,6,0,0,208.6728918,2,18,41.05223501,Other
928417,1,13000,29461,49326,TruckPr,11,0,0,171.5976685,1,8,38.91799988,GOVERNMENT
727929,0,13000,78766,106450,TruckPr,6,0,0,107.9513117,0,26,24.87099388,GOVERNMENT
143130,0,13000,49268,72430,CarProd,19,0,0,192.3644746,0,15,23.61710487,GOVERNMENT
619079,0,13000,39386,53149,CarProd,4,0,0,110.4779566,1,16,38.52175901,Other
80177,0,13000,67395,94355,CarProd,8,0,0,214.4844926,3,28,40.97046682,FLEET
242417,0,13000,53951,70095,TruckPr,28,0,3,212.3869245,1,24,36.72874424,Other
912836,0,13000,,72175,TruckPr,,0,0,367.9400249,0,6,36.56113974,Other
555330,0,13000,29196,42682,CarProd,9,,0,143.1080607,6,28,37.29840496,Other
968567,0,13000,96172,112123,CarProd,14,0,0,181.8918044,1,18,36.22557157,GOVERNMENT
607781,0,13000,88614,116994,TruckPr,13,0,2,188.8241991,0,28,32.61950164,GOVERNMENT
202047,0,13000,16913,48587,TruckPr,23,0,0,264.9921562,0,20,30.62263556,FLEET
860288,1,13000,125969,144076,CarProd,4,0,0,110.1931963,2,30,48.9777317,Other
793019,1,13000,70000,90704,CarProd,15,0,3,142.1666667,0,37,,Other
673876,1,13000,34000,65000,TruckPr,4.5,0,1,148.5,2,24,,Other
115254,0,13000,38200,64764,TruckPr,4,0,0,211.0666667,3,18,,GOVERNMENT
43110,0,13000,6793,47700,CarProd,4,0,0,304.3666667,0,16,,GOVERNMENT
326177,0,13000,59000,83187,TruckPr,,0,0,292.1,0,20,,Other
76576,0,13000,61612,99132,TruckPr,8,0,0,262.7333333,1,12,,GOVERNMENT
106701,0,13000,,25425,CarProd,13,,,90.93333333,2,9,,Other
252580,0,13000,20200,37245,CarProd,21,0,1,199.9,2,16,,GOVERNMENT
590872,1,13000,7200,24869,TruckPr,0.7,9,1,193.8,0,9,,Other
317164,1,13000,41193,58000,CarProd,18,3,2,66.93333333,4,7,,Other
788470,1,13000,36223,,CarProd,9,1,0,132.8666667,0,14,,Other
843931,1,13000,43744,60000,CarProd,22,0,1,21.26666667,1,15,,INDUSTRIAL
895311,1,13000,94941,120000,CarProd,0.1,0,0,132.8666667,0,21,,GOVERNMENT
727362,1,13000,137618,159000,CarProd,9,2,6,106.5333333,6,37,,GOVERNMENT
44990,1,13000,47000,60000,TruckPr,1,0,0,,3,12,,INDUSTRIAL
215261,1,13000,177000,200000,CarProd,3,0,2,195.8333333,1,50,,COMMERCIAL
907437,1,13000,60000,86400,CarProd,12,0,2,149.1666667,0,28,,Other
767284,1,13000,111000,137813,,6,2,2,138.3333333,3,65,,COMMERCIAL
252916,1,13000,152029,173750,TruckPr,20,0,0,19.33333333,7,5,,GOVERNMENT
665280,0,13000,26863,44218,TruckPr,10,0,0,92.99959341,2,11,29.11293616,Other
929649,0,13000,110094,145807,CarProd,2,0,0,285.2759347,0,45,35.04547106,GOVERNMENT
711876,0,13000,66014,85528,CarProd,4,2,3,185.6449939,2,30,39.41871848,FLEET
784170,0,13000,61865,72045,CarProd,0,0,0,172.6966846,2,34,42.56558229,GOVERNMENT
790148,0,13000,,25552,TruckPr,28,0,0,198.0728056,0,5,25.50782049,
582638,0,13000,77355,114400,,,,,,,,,
937166,0,13000,44875,57713,CarProd,0,1,0,184.9903244,1,12,28.60207607,Other
104018,0,13000,110097,210595,TruckPr,3,0,0,122.6386999,0,15,29.32751367,GOVERNMENT
506642,0,13000,60719,73677,,11,0,0,256.7103553,0,26,27.31010697,Other
543490,0,13000,80277,106799,CarProd,3,0,0,67.11166592,2,14,37.29777299,Other
806718,0,13000,40996,58938,CarProd,,,,,,,35.80961273,COMMERCIAL
870011,0,13100,48153,70059,CarProd,11,0,0,242.6505336,0,18,30.89311822,Other
192532,0,13100,70878,86743,CarProd,10,0,0,174.8817439,0,11,39.78440826,GOVERNMENT
380090,0,13100,74832,98616,TruckPr,6,0,0,101.3622896,1,26,27.02148065,GOVERNMENT
496315,0,13100,59608,72561,TruckPr,30,1,2,195.5387113,1,24,36.61107299,Other
410076,0,13100,69259,75149,CarProd,11,0,0,240.4102919,3,37,40.73560441,FLEET
431893,1,13100,,,TruckPr,0.75,,,,,,,GOVERNMENT
609789,0,13100,64897,81598,CarProd,7,0,0,130.6484684,0,34,26.50010508,FARMING
692398,0,13100,,47568,TruckPr,0,0,0,319.5959373,0,8,25.83678517,Other
884289,1,13100,22422,34800,TruckPr,2.6,2,0,93.3,1,3,,FLEET
352055,0,13100,82411,103833,TruckPr,21,0,0,135.8630384,4,24,29.21582663,Other
742670,0,13100,70368,87407,CarProd,2,0,0,232.9947127,3,26,29.66798564,Other
602997,0,13100,,65933,,0,0,0,,0,0,3.657370718,
856960,0,13100,50552,59889,CarProd,4,0,0,178.6123626,0,13,38.76331381,Other
155411,0,13100,73987,106557,CarProd,9,0,0,149.4525291,1,13,37.00852693,FLEET
465140,0,13100,61853,73480,,13,0,0,258.9371542,0,26,28.73085117,Other
656082,0,13100,97287,123281,CarProd,9,0,0,162.9937439,0,26,34.17834568,Other
440084,0,13100,59460,72387,TruckPr,29,1,2,182.1817822,0,24,34.78513256,Other
816340,1,13100,54000,74750,CarProd,14,1,0,92.4,0,9,,Other
654323,0,13100,58039,68558,TruckPr,29,1,2,184.8800106,1,23,37.34734877,Other
609611,0,13100,44817,59544,CarProd,,0,0,71.46170475,0,15,41.60981324,Other
716434,0,13200,155478,183646,TruckPr,5,0,0,196.2413709,1,55,35.60287536,FLEET
709990,0,13200,,69139,,0,1,0,,0,1,1.565931047,
694820,0,13200,70069,88303,CarProd,3,0,0,240.8560165,2,25,29.06412827,Other
815708,0,13200,69195,79252,CarProd,13,0,0,248.7881304,3,37,41.90560462,FLEET
360551,0,13200,69697,91722,TruckPr,24,1,0,183.5237293,1,14,39.75217179,FLEET
154561,0,13200,58549,81381,CarProd,13,0,0,94.68710666,0,24,38.41275614,FLEET
823542,0,13200,15346,30809,CarProd,7,0,1,89.65253609,0,16,18.10528202,FLEET
434917,1,13200,65372,81426,CarProd,4,,1,102.6208363,3,29,38.93416913,Other
172743,1,13200,65997,88000,CarProd,2,0,0,113.2333333,2,25,,Other
500194,0,13200,93254,125738,TruckPr,3,0,3,156.5454512,0,25,42.73666557,COMMERCIAL
265608,0,13200,22270,38437,CarProd,5,0,1,107.7733867,0,17,20.64319968,FLEET
786979,0,13200,77241,112904,CarProd,5,0,0,68.54904501,2,14,34.53524372,Other
269863,0,13200,81654,114333,CarProd,5,0,0,97.96296166,1,13,33.74336765,Other
674563,0,13200,71775,80480,CarProd,0,0,0,240.6435766,3,25,29.26799242,Other
82036,0,13200,28428,34477,CarProd,0,,,,,,39.37026271,Other
582140,0,13200,59422,88308,TruckPr,,0,0,294.7820846,0,19,29.95255446,Other
204219,0,13200,117985,138969,CarProd,16,,1,178.0647524,0,33,29.95423093,GOVERNMENT
821693,1,13300,58000,75000,CarProd,6.6,0,1,226.2,1,33,,COMMERCIAL
447300,0,13300,96201,124892,TruckPr,3,0,3,178.0344633,0,26,40.10275183,COMMERCIAL
43906,0,13300,76663,96022,CarProd,10,2,0,180.0294503,1,30,27.04500676,GOVERNMENT
454407,0,13300,80059,121790,,,,,,,,34.5618314,
440606,0,13300,61414,72101,,12,0,0,260.0716499,0,27,27.28688203,Other
962282,0,13300,81944,108768,CarProd,5,0,0,81.10679915,1,13,33.86964175,Other
782772,1,13300,67483,85454,CarProd,16,0,2,335.9893152,1,14,30.37586285,GOVERNMENT
65877,1,13300,60014,75695,CarProd,1,0,,182.0643734,1,20,40.20667111,FARMING
54075,0,13300,64002,88174,CarProd,3,,,157.9169897,,34,29.79823118,Other
842053,0,13300,,72583,,1,0,0,,0,0,3.72042142,
768945,0,13300,35000,44195,TruckPr,8,0,0,91.92352891,0,4,35.24312086,Other
685218,0,13300,14212,57608,CarProd,3,0,0,322.004542,0,16,15.91676921,GOVERNMENT
464047,0,13300,57878,69907,CarProd,1,0,0,154.4848138,2,35,41.11915349,GOVERNMENT
234192,1,13300,45860,63500,TruckPr,7,0,0,127.7666667,4,9,,GOVERNMENT
947276,0,13300,153411,182014,CarProd,7,,0,198.39162,3,25,41.98711554,GOVERNMENT
939476,0,13300,44509,72292,TruckPr,3,0,0,208.9206936,3,17,37.05572455,GOVERNMENT
959606,0,13300,38232,59482,CarProd,,,,,,,36.02710417,COMMERCIAL
643629,0,13300,81574,103760,TruckPr,6,0,0,118.918494,0,27,24.76962193,GOVERNMENT
656233,0,13300,86360,116111,TruckPr,8,0,0,232.2921386,0,24,32.01270136,COMMERCIAL
924248,0,13300,85532,115800,TruckPr,11,0,1,175.1914887,0,27,34.23139353,GOVERNMENT
157768,0,13300,,27136,TruckPr,27,0,0,210.9969755,1,4,23.80714773,
277410,0,13300,74609,115056,CarProd,6,0,0,77.4451063,2,14,36.86921264,Other
419707,0,13300,66174,79957,CarProd,2,,,175.962695,,34,31.56344122,Other
175761,0,13300,66502,78138,CarProd,4,0,0,178.1121065,1,16,33.79509124,Other
748991,0,13300,79512,92224,CarProd,9,0,0,159.2070876,4,22,38.94860467,Other
124491,0,13300,55505,76841,CarProd,0,0,0,222.9130724,0,10,32.96863267,Other
553970,0,13300,50039,63784,CarProd,3,0,0,176.8461955,0,13,27.86558873,Other
620439,1,13300,25698,58760,TruckPr,15,0,0,147.9109824,1,10,30.96207665,INDUSTRIAL
134824,0,13300,44952,56394,CarProd,,0,0,74.43599333,0,14,41.0603207,Other
871210,0,13300,49491,69028,CarProd,16,0,0,195.8776327,0,15,24.87750841,GOVERNMENT
869646,0,13400,53699,68084,CarProd,3,0,0,169.8524493,0,14,25.10971349,Other
870056,1,13400,131524,148356,CarProd,4,1,0,110.7417416,2,29,48.34023474,Other
895269,0,13400,156455,180313,CarProd,6,,1,210.7182561,4,25,40.2473728,GOVERNMENT
966066,0,13400,53294,69042,CarProd,0,0,0,214.3620435,0,9,36.30954976,Other
843732,0,13400,88810,102409,TruckPr,19,0,0,145.7565967,4,24,31.33641826,Other
292619,0,13400,102700,121216,CarProd,3,0,0,124.5640179,1,25,34.95327869,
204313,1,13400,58307,71810,CarProd,9,0,2,82.70830934,2,32,36.94779822,Other
72264,0,13400,9698,65524,TruckPr,9,1,0,345.5431065,1,21,15.76191917,Other
143361,0,13400,98701,129679,TruckPr,10,0,0,179.127926,2,32,29.54928351,GOVERNMENT
938940,1,13400,111000,131000,CarProd,14,0,0,165.3333333,2,26,,GOVERNMENT
398647,0,13400,67941,84973,CarProd,6,1,3,179.9770702,3,30,37.42893752,FLEET
134610,0,13400,51225,69361,CarProd,0,0,0,261.1896369,0,21,28.95306771,Other
399965,0,13400,94102,114147,TruckPr,2,0,0,137.707783,0,21,36.80162473,FLEET
97717,0,13400,30507,47990,CarProd,7,,0,149.935294,6,29,38.92926589,Other
910624,0,13400,65662,92050,CarProd,2,0,0,20.7592153,1,3,42.00939008,Other
215088,0,13400,78465,97506,CarProd,5,3,0,71.44366499,1,21,24.47029999,Other
20951,1,13400,5900,55320,TruckPr,3,2,2,234.0218164,3,16,19.089301,Other
559453,0,13400,60174,81944,CarProd,1,0,0,125.3854461,3,9,36.22986386,Other
722117,0,13400,100784,118708,,15,0,0,268.1075925,0,16,36.1587181,FLEET
790502,0,13400,69612,87728,CarProd,3,,,165.0302675,,35,30.44483907,Other
199255,0,13400,66737,71117,CarProd,0,0,0,163.1318589,2,34,40.94386627,GOVERNMENT
891439,0,13400,95084,117279,TruckPr,4,0,0,145.9623436,0,21,39.24466948,FLEET
35087,0,13400,,33664,CarProd,13,,,108.2170094,2,8,31.61392956,Other
906707,0,13400,87175,115530,TruckPr,13,0,1,180.9451064,1,27,33.90005642,GOVERNMENT
85795,0,13500,68262,93841,TruckPr,26,0,0,159.61702,1,14,40.75298037,FLEET
752433,0,13500,59941,69336,TruckPr,29,1,2,182.6956696,1,24,35.51267298,Other
102105,0,13500,63572,102739,TruckPr,7,0,0,250.5613569,0,12,34.91379344,GOVERNMENT
609447,0,13500,88738,114815,CarProd,9,0,0,239.7437209,0,12,41.07711783,FLEET
435022,0,13500,63150,77787,,10,0,0,258.6215011,0,27,29.33014205,Other
426110,0,13500,71698,93536,CarProd,6,0,0,202.4658818,2,19,42.81473465,Other
302965,0,13500,59352,87767,TruckPr,,0,0,300.5794229,0,19,28.1182969,Other
636098,0,13500,40023,67357,CarProd,,,,,,,38.31942585,COMMERCIAL
603882,0,13500,44586,73764,CarProd,2,0,0,263.9311707,0,21,29.96620202,Other
799405,0,13500,40786,66872,CarProd,,,,,,,35.36413972,COMMERCIAL
959190,0,13500,91734,114906,CarProd,12,0,0,211.8769452,3,15,38.10420812,Other
194102,0,13500,82036,104261,TruckPr,4,0,1,98.41775325,0,33,39.2941028,GOVERNMENT
453482,0,13500,109258,126101,CarProd,2,0,0,130.77657,1,25,33.53988748,
677338,1,13500,73000,97000,CarProd,12,1,0,145.2,0,23,,Other
723464,1,13500,70000,93500,CarProd,25,0,0,250.6333333,0,46,,FARMING
950429,0,13500,47900,135500,CarProd,2,0,0,276.0666667,5,43,,Other
729293,0,13500,42000,62800,CarProd,6,0,0,153.1666667,2,12,,GOVERNMENT
628907,1,13500,65000,,CarProd,14,0,2,105.5,4,34,,GOVERNMENT
583394,1,13500,80223,108491,CarProd,4,0,4,127.8,2,27,,GOVERNMENT
247517,1,13500,83673,109000,TruckPr,2.3,0,1,238.4,3,57,,COMMERCIAL
257168,1,13500,28000,85999,CarProd,0,6,4,227.2666667,6,37,,Other
513834,0,13500,89184,116848,CarProd,13,0,0,174.5064082,1,18,36.01089152,GOVERNMENT
600432,0,13500,116123,145597,CarProd,3,0,0,290.3107749,0,46,34.69906743,GOVERNMENT
954379,0,13500,67180,85634,CarProd,5,0,0,147.3553126,0,35,28.52255337,FARMING
891045,0,13500,92989,111120,CarProd,13,0,0,209.4605943,3,15,39.52184453,Other
408619,0,13500,48832,144065,CarProd,1,0,0,268.5867999,4,43,42.69239671,Other
980533,0,13500,117604,136099,CarProd,15,,0,188.2609728,1,32,31.63052886,GOVERNMENT
750381,0,13500,124696,200707,TruckPr,0,0,1,348.669492,0,16,39.55070302,FLEET
729733,0,13500,117321,138746,CarProd,14,,1,183.2620095,0,33,31.48679667,GOVERNMENT
519495,0,13600,94727,112683,CarProd,11,0,0,209.1299457,3,15,37.71410706,Other
876430,0,13600,66754,80156,CarProd,5,0,0,238.62182,3,26,31.55270697,Other
182151,0,13600,64799,84425,CarProd,14,0,0,115.3238836,0,24,36.85085748,FLEET
25200,0,13600,115816,212995,TruckPr,1,0,0,114.8430305,1,14,26.3251112,GOVERNMENT
672496,0,13600,,35396,CarProd,11,,,101.7935233,1,8,32.66950311,Other
72511,0,13600,,71904,,0,0,0,,0,0,3.265083387,
412108,0,13600,87294,115183,TruckPr,11,0,2,185.3385058,0,28,35.54980874,GOVERNMENT
870358,0,13600,66178,104378,TruckPr,6,0,0,263.9610151,0,11,36.43846627,GOVERNMENT
77446,0,13600,89937,110986,CarProd,14,,2,146.7187425,1,17,33.74711583,FARMING
229259,0,13600,58539,67899,TruckPr,29,1,2,194.2738338,1,23,37.13442194,Other
348426,0,13600,66098,76014,TruckPr,12,0,0,245.6056956,1,32,43.39620459,FLEET
385892,0,13600,18232,75898,CarProd,19,0,2,399.3557015,0,12,21.26089485,GOVERNMENT
